5	59
30.5	66.5
58.5	76.5
92.5	85.5
123.5	91.5
160.5	98.5
197.5	104.5
240.5	106.5
280.5	108.5
323.5	108.5
366.5	106.5
406.5	102.5
445.5	95.5
490.5	84.5
530.5	72.5
566.5	60.5
608.5	49.5
638.5	46.5
670.5	51.5
714.5	64.5
754.5	79.5
794.5	92.5
842.5	104.5
888.5	112.5
939.5	118.5
991.5	120.5
1040.5	122.5
1096.5	120.5
1148.5	113.5
1194.5	108.5
1231.5	98.5
1272.5	85.5
